id,codorigem,munorigem,coddest,mundest,VAR01
8246,2932606,URANDI,2932606,Urandi,1
18953,5007554,SANTA RITA DO PARDO,5008305,Três Lagoas,3
18908,5006408,PEDRO GOMES,5006408,Pedro Gomes,1
19475,5212709,MAMBAÍ,5200803,Alvorada do Norte,1
17991,4304671,CAPIVARI DO SUL,4314902,Porto Alegre,1
14629,4123105,Santa Amélia,4102406,Bandeirantes,2
11120,3166501,SERRA AZUL DE MINAS,3167202,Sete Lagoas,1
18812,5007935,SONORA,5003306,Coxim,4
11890,3302809,MENDES,3302809,Mendes,2
4333,2412807,São Rafael,2408102,Natal,1
3597,2307304,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,8
10777,3134905,JACUTINGA,3152501,Pouso Alegre,5
16445,4210100,Mafra,4205407,Florianópolis,2
4182,2405405,JAPI,2408003,Mossoró,1
5273,2516508,TAPEROÁ,2516508,Taperoá,1
5653,2613404,SÃO JOSÉ DA COROA GRANDE,2607208,Ipojuca,1
16752,4200556,ÁGUAS FRIAS,4212908,Pinhalzinho,1
11633,3205176,Vila Valério,3203908,Nova Venécia,1
3333,2300705,Alto Santo,2304400,Fortaleza,1
4659,2511103,PEDRA LAVRADA,2504009,Campina Grande,4
17131,4301909,BARRA DO RIBEIRO,4303509,CAMAQUÃ,1
13903,3530300,MIRASSOL,3549805,SÃO JOSÉ DO RIO PRETO,6
15586,4118402,Paranavaí,4115200,Maringá,3
14807,4105409,CHOPINZINHO,4105409,Chopinzinho,1
17928,4323408,VILA MARIA,4314100,Passo Fundo,5
3336,2301109,Aracati,2304400,Fortaleza,3
4692,2516409,TACIMA,2504009,Campina Grande,1
17760,4321352,Tavares,4313508,Osório,2
11606,3203130,JOÃO NEIVA,3203205,Linhares,2
17861,4308250,FLORIANO PEIXOTO,4314100,Passo Fundo,1
12995,3523503,ITATINGA,3523503,Itatinga,1
3264,2312205,Santa Quitéria,2304103,Crateús,1
13656,3508702,CACONDE,3543402,Ribeirão Preto,1
8476,3117009,COMERCINHO,3103405,Araçuaí,1
2457,2201309,Barreiras do Piauí,2202901,Corrente,3
11715,3202454,IBATIBA,3205309,Vitória,1
3038,2208007,Picos,2211001,Teresina,6
3907,2313401,TIANGUÁ,2313401,TIANGUÁ,3
2733,2201572,BELÉM DO PIAUÍ,2208007,Picos,5
11634,3200359,ALTO RIO NOVO,3204005,Pancas,1
19018,5106257,NOVA XAVANTINA,5101803,Barra do Garças,2
14742,4110052,IGUATU,4104808,Cascavel,6
12669,3550605,São Roque,3509502,Campinas,1
635,1507300,São Félix do Xingu,1501402,Belém,1
11872,3304102,Porciúncula,3302205,Itaperuna,5
19010,5102603,CAMPINÁPOLIS,5101803,Barra do Garças,2
1678,2108058,Paulino Neves,2103208,Chapadinha,1
6137,2706307,PALMEIRA DOS ÍNDIOS,2700300,Arapiraca,2
9894,3138682,Luislândia,3135209,Januária,1
13730,3546405,Santa Cruz do Rio Pardo,3546405,Santa Cruz do Rio Pardo,3
8277,2902906,Barra do Choça,2933307,Vitória da Conquista,6
9776,3147303,PARAISÓPOLIS,3132404,Itajubá,3
3468,2310951,PIRES FERREIRA,2305001,Guaraciaba do Norte,1
9248,3145901,OURO BRANCO,3118304,CONSELHEIRO LAFAIETE,3
670,1501204,BAIÃO,1502103,CAMETÁ,1
762,1503507,IRITUIA,1503507,Irituia,1
3518,2311009,Poranga,2305803,Ipu,1
14602,4121208,Quitandinha,4101804,Araucária,1
14235,3548609,São Bento do Sapucaí,3550308,São Paulo,2
13782,3548500,Santos,3548500,Santos,9
11636,3204054,PEDRO CANÁRIO,3204054,Pedro Canário,1
9781,3163201,SÃO JOSÉ DO ALEGRE,3132404,ITAJUBÁ,4
15241,4126207,Sapopema,4109708,Ibaiti,1
18060,4314506,Pinheiro Machado,4314902,Porto Alegre,1
18736,5001508,Bandeirantes,5002704,Campo Grande,6
12390,3556800,VIRADOURO,3505500,Barretos,1
13041,3529104,Marinópolis,3524808,Jales,4
3928,2401305,Augusto Severo,2400208,Açu,4
12746,3500550,ÁGUAS DE SANTA BÁRBARA,3511409,Cerqueira César,1
3623,2306702,Jaguaretama,2307601,Limoeiro do Norte,2
3883,2300408,AIUABA,2313302,Tauá,1
16374,4213302,PONTE ALTA,4204806,Curitibanos,4
8345,2926400,Riacho de Santana,2933307,Vitória da Conquista,1
3078,2210375,SÃO LUIS DO PIAUÍ,2211001,Teresina,1
6080,2615607,TRINDADE,2615607,Trindade,2
15871,4122008,RIO AZUL,4121505,Rebouças,1
16254,4209854,LINDÓIA DO SUL,4204202,Chapecó,1
11966,3305604,Silva Jardim,3304300,Rio Bonito,1
874,1500347,ÁGUA AZUL DO NORTE,1506138,Redenção,2
5588,2615300,TIMBAÚBA,2606200,Goiana,2
10992,3112059,CANTAGALO,3162807,SÃO JOÃO EVANGELISTA,1
11334,3145000,NOVA PONTE,3170206,Uberlândia,2
16330,4202800,Braço do Norte,4204608,Criciúma,2
18020,4308607,Garibaldi,4314902,Porto Alegre,1
16762,4213203,POMERODE,4213203,Pomerode,1
10619,3110608,Cambuí,3151800,Poços de Caldas,1
9034,3170479,URUANA DE MINAS,3109303,Buritis,1
17689,4319356,SÃO PEDRO DA SERRA,4312401,Montenegro,4
16101,4205902,GASPAR,4202404,Blumenau,6
177,1100080,Costa Marques,1100320,São Miguel do Guaporé,1
4986,2507101,ITAPOROROCA,2508901,Mamanguape,2
10243,3129608,IBIAÍ,3143302,Montes Claros,2
18505,4320263,SEGREDO,4320701,Sobradinho,2
2966,2204303,Fronteiras,2211001,Teresina,2
6848,2905008,CACULÉ,2905206,CAETITÉ,1
1424,1712454,LUZINÓPOLIS,1721000,Palmas,1
14339,3550704,SÃO SEBASTIÃO,3550704,São Sebastião,5
14288,3502101,Andradina,3550309,São Paulo,1
8146,2909307,Correntina,2929057,Barreiras,1
11650,3205176,VILA VALÉRIO,3204708,São Gabriel da Palha,2
16287,4216107,SÃO DOMINGOS,4204202,Chapecó,2
17115,4314027,Paraíso do Sul,4303004,Cachoeira do Sul,5
18779,5007695,São Gabriel do Oeste,5002704,Campo Grande,4
10934,3154457,RIACHINHO,3161106,São Francisco,1
14959,4109708,Ibaiti,4106902,Curitiba,3
6600,2804409,NEÓPOLIS,2804409,Neópolis,2
245,1300201,ATALAIA DO NORTE,1300201,Atalaia do Norte,1
5023,2504207,Catingueira,2510808,Patos,5
9826,3150604,PIRACEMA,3133808,ITAÚNA,2
18886,5004809,JAPORÃ,5005707,NAVIRAÍ,3
1836,2106102,LORETO,2106102,Loreto,1
17579,4315008,Porto Lucena,4310207,Ijuí,1
17519,4301909,BARRA DO RIBEIRO,4309308,Guaíba,3
16491,4219309,Videira,4205407,Florianópolis,3
11499,3201704,Conceição do Castelo,3201209,Cachoeiro de Itapemirim,3
1474,1720150,São Félix do Tocantins,1721000,Palmas,5
12391,3505708,Barueri,3505708,Barueri,6
6108,2701209,CACIMBINHAS,2700300,Arapiraca,2
16320,4213104,PIRATUBA,4204301,CONCÓRDIA,3
5153,2512903,RIO TINTO,2512903,Rio Tinto,2
2930,2202505,Caracol,2211001,Teresina,2
1987,2105153,Igarapé do Meio,2109908,Santa Inês,3
11003,3164100,SÃO PEDRO DO SUAÇUÍ,3162807,SÃO JOÃO EVANGELISTA,1
2668,2209500,Santo Inácio do Piauí,2207009,Oeiras,4
517,1600808,Vitória do Jari,1500503,Almeirim,2
17305,4318200,SÃO FRANCISCO DE PAULA,4305108,Caxias do Sul,2
5536,2601003,Angelim,2606002,Garanhuns,5
15535,4107702,FÊNIX,4115200,Maringá,1
3300,2308302,MILAGRES,2304202,Crato,1
12081,3301702,DUQUE DE CAXIAS,3305109,São João de Meriti,4
4073,2414803,VERA CRUZ,2403251,PARNAMIRIM,1
7477,2925402,POTIRAGUÁ,2914802,Itabuna,1
14820,4126108,São Tomé,4105508,Cianorte,5
6856,2926806,RIO DO ANTÔNIO,2905206,CAETITÉ,1
4843,2503209,Cabedelo,2507507,João Pessoa,7
8357,2907608,CENTRAL,2933604,XIQUE-XIQUE,1
9540,3119203,Coroaci,3127701,Governador Valadares,5
13443,3537404,PEREIRA BARRETO,3537404,Pereira Barreto,4
6618,2802403,GARARU,2804607,NOSSA SENHORA DAS DORES,1
14204,3541000,Praia Grande,3550308,São Paulo,2
17939,4305124,CERRITO,4314407,PELOTAS,5
8436,3125606,Felisburgo,3101706,Almenara,2
5671,2607653,ITAMBÉ,2607653,Itambé,1
4520,2516805,TRIUNFO,2500700,São João do Rio do Peixe,1
13541,3502408,Anhumas,3541406,Presidente Prudente,7
8757,3143203,Monte Santo de Minas,3106200,Belo Horizonte,1
8453,3101904,ALPINÓPOLIS,3101904,Alpinópolis,1
15916,4124103,SANTO ANTÔNIO DA PLATINA,4124103,Santo Antônio da Platina,3
3554,2313500,TRAIRI,2306405,Itapipoca,4
5264,2513943,SÃO DOMINGOS DO CARIRI,2516300,SUMÉ,1
3765,2308351,Milhã,2311405,Quixeramobim,1
12688,3556701,Vinhedo,3509502,Campinas,2
8582,3105608,Barbacena,3106200,Belo Horizonte,3
6906,2929701,SÁTIRO DIAS,2905701,Camaçari,1
13150,3517208,Guaiçara,3527108,Lins,6
11577,3202108,ECOPORANGA,3202108,Ecoporanga,1
19353,5106174,NOVA NAZARÉ,5107602,Rondonópolis,1
1488,1721257,TUPIRAMA,1721000,Palmas,2
16106,4207502,INDAIAL,4202404,BLUMENAU,4
9946,3108701,BRÁS PIRES,3136702,Juiz de Fora,1
13678,3531308,MONTE ALTO,3543402,Ribeirão Preto,2
16314,4208005,ITÁ,4204301,CONCÓRDIA,5
17673,4303558,CAMARGO,4311809,Maraú,2
8349,2926905,RIO DO PIRES,2933307,Vitória da Conquista,1
15354,4108650,Goioxim,4113304,Laranjeiras do Sul,2
2136,2104800,Grajaú,2111300,São Luís,4
6867,2900405,ÁGUA FRIA,2905701,Camaçari,1
4543,2509800,Mulungu,2501104,Areia,1
15740,4103222,Bom Sucesso do Sul,4118501,Pato Branco,6
12052,3301009,Campos dos Goytacazes,3304559,Rio de Janeiro,1
13193,3519204,IACRI,3529005,Marília,1
18766,5005806,NIOAQUE,5002704,Campo Grande,3
6666,2802809,INDIAROBA,2807600,Umbaúba,1
5784,2601607,Belém do São Francisco,2611101,Petrolina,2
15643,4107801,FLORAÍ,4116901,Nova Esperança,2
7170,2925600,PRESIDENTE DUTRA,2910800,Feira de Santana,1
14490,3534906,PACAEMBU,3555000,Tupã,1
19048,5105002,JAURU,5102504,Cáceres,1
1635,2101509,BARÃO DE GRAJAÚ,2103000,Caxias,1
2536,2203800,Flores do Piauí,2203909,Floriano,4
10192,3145059,Nova Porteirinha,3142908,Monte Azul,1
17179,4311775,MAQUINÉ,4304630,Capão da Canoa,1
11895,3303104,NATIVIDADE,3303104,Natividade,2
13396,3507209,BORÁ,3535507,Paraguaçu Paulista,3
6737,2904753,BURITIRAMA,2903201,Barreiras,2
10081,3135050,JAÍBA,3139300,Manga,1
4560,2509602,MONTE HOREBE,2502409,Bonito de Santa Fé,2
15751,4122156,RIO BONITO DO IGUAÇU,4118501,Pato Branco,1
5047,2511004,Pedra Branca,2510808,Patos,2
5404,2611533,QUIXABA,2603900,Carnaíba,1
1957,2111748,Senador Alexandre Costa,2109106,Presidente Dutra,3
7819,2927705,SANTA CRUZ CABRÁLIA,2925303,PORTO SEGURO,5
1406,1708205,Formoso do Araguaia,1721000,Palmas,2
8609,3110707,Cambuquira,3106200,Belo Horizonte,1
11704,3201308,Cariacica,3205309,Vitória,7
13502,3538907,PIRAJUÍ,3538907,Pirajuí,2
6406,2707800,ROTEIRO,2708600,São Miguel dos Campos,5
14976,4113502,Loanda,4106902,Curitiba,1
322,1300706,Boca do Acre,1302405,Lábrea,1
6283,2704807,MARIBONDO,2704807,Maribondo,2
5933,2613800,São Vicente Ferrer,2611606,Recife,1
15075,4108304,Foz do Iguaçu,4106909,Curitiba,1
3764,2307635,Madalena,2311405,Quixeramobim,1
4558,2501906,BELÉM,2501906,Belém,1
8626,3114006,Carmo da Mata,3106200,Belo Horizonte,1
10975,3154408,RESSAQUINHA,3162500,São João del Rei,1
5978,2606309,Granito,2612208,Salgueiro,1
12684,3555000,Tupã,3509502,Campinas,1
11860,3302056,ITALVA,3302056,Italva,2
2611,2205102,ITAUEIRA,2205102,Itaueira,1
4649,2509503,MONTADAS,2504009,Campina Grande,4
17608,4307401,ESMERALDA,4311304,LAGOA VERMELHA,1
5583,2606200,Goiana,2606200,Goiana,5
1073,1711100,ITAPORÃ DO TOCANTINS,1702109,Araguaína,2
10687,3125952,FERVEDOURO,3152105,Ponte Nova,1
12860,3532868,NOVA CASTILHO,3516903,General Salgado,2
16656,4207577,IOMERÊ,4209300,Lages,1
17686,4314753,Poço das Antas,4312401,Montenegro,1
3210,2301307,ARARIPE,2302701,Campos Sales,1
13186,3515400,FARTURA,3529005,Marília,1
7133,2914307,IRAMAIA,2910800,Feira de Santana,1
14624,4100103,Abatiá,4102406,Bandeirantes,1
13851,3510807,CASA BRANCA,3549706,São José do Rio Pardo,3
5428,2602803,BUÍQUE,2604106,Caruaru,1
16325,4219606,Xavantina,4204301,Concórdia,3
13091,3539608,Planalto,3525706,José Bonifácio,1
18840,5005103,JATEÍ,5003702,DOURADOS,4
18969,5102850,Castanheira,5100250,Alta Floresta,1
16728,4212304,PAULO LOPES,4211900,Palhoça,2
9870,3142700,Montalvânia,3135100,Janaúba,1
2002,2111029,SÃO JOÃO DO CARÚ,2109908,SANTA INÊS,4
7151,2919603,MACAJUBA,2910800,Feira de Santana,2
19650,5218607,RIALMA,5205406,CERES,4
14023,3503505,AREIAS,3550308,São Paulo,1
8531,3102902,ANTÔNIO CARLOS,3105608,Barbacena,5
17155,4318622,SÃO JOSÉ DOS AUSENTES,4304408,CANELA,1
484,1400506,São João da Baliza,1400209,Caracaraí,1
7736,2922003,MUCURI,2922003,Mucuri,2
10941,3103801,ARAPUÁ,3162104,SÃO GOTARDO,1
4304,2409308,Patu,2408102,Natal,1
3194,2307635,MADALENA,2302404,Boa Viagem,2
6714,2922854,NOVA REDENÇÃO,2901304,Andaraí,1
13563,3532207,NARANDIBA,3541406,PRESIDENTE PRUDENTE,6
17181,4313508,OSÓRIO,4304630,Capão da Canoa,3
4112,2405108,JANDAÍRA,2405801,João Câmara,2
19526,5215256,NOVO PLANALTO,5201108,Anápolis,1
15476,4128500,WENCESLAU BRAZ,4113700,Londrina,1
16271,4212908,Pinhalzinho,4204202,Chapecó,6
6607,2802601,GRACHO CARDOSO,2804508,Nossa Senhora da Glória,2
6049,2614006,SERRITA,2614006,Serrita,1
5576,2615102,Terezinha,2606002,Garanhuns,5
18399,4322004,TRIUNFO,4318408,SÃO JERÔNIMO,3
2195,2108801,PIRAPEMAS,2111300,São Luís,2
9445,3161205,SÃO FRANCISCO DE PAULA,3122306,Divinópolis,3
3494,2307403,JUCÁS,2305506,IGUATU,5
17955,4322327,Turuçu,4314407,Pelotas,6
10538,3157708,SANTA JULIANA,3148103,PATROCÍNIO,1
10284,3150570,PINTÓPOLIS,3143302,Montes Claros,2
11601,3203007,IÚNA,3203007,Iúna,2
8653,3120409,CRISTIANO OTONI,3106200,Belo Horizonte,1
4588,2506608,Ibiara,2503704,Cajazeiras,1
14190,3538501,Piquete,3550308,São Paulo,2
4300,2408904,Parelhas,2408102,Natal,2
11678,3202900,Itarana,3205069,Venda Nova do Imigrante,1
16708,4211009,MONDAÍ,4211009,Mondaí,1
5052,2513356,SANTA INÊS,2510808,Patos,1
207,1200385,Plácido de Castro,1200385,Plácido de Castro,2
11576,3202009,DORES DO RIO PRETO,3202009,Dores do Rio Preto,1
17531,4310579,ITAPUCA,4309407,GUAPORÉ,1
16634,4217402,SCHROEDER,4209102,Joinville,2
19038,5203401,BOM JARDIM DE GOIÁS,5101803,Barra do Garças,1
12830,3516200,FRANCA,3516200,FRANCA,8
11493,3200201,Alegre,3201209,Cachoeiro de Itapemirim,2
17413,4310900,Jacutinga,4307005,Erechim,6
523,1505650,Placas,1500602,Altamira,2
3787,2308708,Morada Nova,2311801,Russas,2
5423,2601805,BETÂNIA,2604106,Caruaru,1
15605,4124905,SÃO JOÃO DO CAIUÁ,4115200,Maringá,1
16809,4214300,RANCHO QUEIMADO,4215703,Santo Amaro da Imperatriz,1
1383,1703826,CACHOEIRINHA,1721000,Palmas,1
6593,2806107,Rosário do Catete,2804003,Maruim,2
4826,2501302,Aroeiras,2507507,João Pessoa,1
6106,2700805,BELÉM,2700300,Arapiraca,1
19975,5209606,HEITORAÍ,5210000,INHUMAS,1
7032,2909406,COTEGIPE,2909703,Cristópolis,1
9564,3135076,JAMPRUCA,3127701,GOVERNADOR VALADARES,3
16645,4203154,CALMON,4209300,Lages,1
6764,2928406,Santa Rita de Cássia,2903201,Barreiras,5
8878,3169604,Tupaciguara,3106200,Belo Horizonte,2
479,1400704,Uiramutã,1400100,Boa Vista,6
5738,2615607,TRINDADE,2609907,OURICURI,3
3492,2305506,Iguatu,2305506,Iguatu,6
19542,5219902,SÃO FRANCISCO DE GOIÁS,5201108,Anápolis,3
7255,2926905,RIO DO PIRES,2911709,Guanambi,1
14880,4124301,Santo Antônio do Paraíso,4106407,Cornélio Procópio,4
10165,3141702,MESQUITA,3141702,Mesquita,1
4865,2505303,CURRAL VELHO,2507507,João Pessoa,1
19027,5107354,SÃO JOSÉ DO XINGU,5101803,Barra do Garças,2
10832,3159506,SANTA RITA DO ITUETO,3154309,Resplendor,1
5542,2603207,Caetés,2606002,Garanhuns,6
1559,2108108,PAULO RAMOS,2101202,Bacabal,5
15850,4116000,MIRASELVA,4120002,Porecatu,1
15039,4125100,São João do Triunfo,4106902,Curitiba,2
11465,3201803,Divino de São Lourenço,3200201,Alegre,2
15388,4102802,BELA VISTA DO PARAÍSO,4113700,Londrina,5
8009,2925501,Prado,2927408,Salvador,1
8644,3118106,CONGONHAS DO NORTE,3106200,Belo Horizonte,1
15321,4124103,SANTO ANTÔNIO DA PLATINA,4111803,Jacarezinho,3
15985,4127957,Tupãssi,4127700,Toledo,3
6505,2801207,CANINDÉ DE SÃO FRANCISCO,2801207,Canindé de São Francisco,2
16055,4200051,ABDON BATISTA,4201000,Anita Garibaldi,1
19971,5204607,CAMPESTRE DE GOIÁS,5210000,INHUMAS,1
6217,2703007,IBATEGUARA,2704302,Maceió,1
10581,3166006,SENHORA DE OLIVEIRA,3150802,Piranga,1
8523,3130309,IGUATAMA,3105103,Bambuí,1
9879,3160454,Santo Antônio do Retiro,3135100,Janaúba,1
2050,2111201,SÃO JOSÉ DE RIBAMAR,2111201,SÃO JOSÉ DE RIBAMAR,3
5176,2515302,Sapé,2513703,Santa Rita,2
2840,2210904,SOCORRO DO PIAUÍ,2210003,São João do Piauí,1
14954,4108809,Guaíra,4106902,Curitiba,2
12502,3504503,AVARÉ,3507506,Botucatu,1
11261,3141603,Mercês,3169901,Ubá,2
5601,2609154,MANARI,2607000,Inajá,1
2547,2205524,JÚLIO BORGES,2203909,Floriano,1
6078,2616308,VICÊNCIA,2615300,TIMBAÚBA,2
14566,4112504,JARDIM ALEGRE,4101408,Apucarana,1
20011,5217203,Piranhas,5210208,Iporá,2
914,1502855,CURUÁ,1506807,Santarém,2
272,1301308,Codajás,1301209,Coari,3
2021,2100154,ÁGUA DOCE DO MARANHÃO,2110609,SÃO BERNARDO,1
14392,3540606,PORTO FELIZ,3552205,Sorocaba,2
9906,3171030,Verdelândia,3135209,Januária,1
15557,4112405,JAPURÁ,4115200,Maringá,2
6402,2702306,Coruripe,2708600,São Miguel dos Campos,2
7153,2920106,MAIRI,2910800,Feira de Santana,1
13537,3541307,PRESIDENTE EPITÁCIO,3541307,Presidente Epitácio,2
7751,2917805,JAGUARIPE,2922508,Nazaré,2
13957,3555703,UNIÃO PAULISTA,3549805,São José do Rio Preto,3
1907,2104909,GUIMARÃES,2108603,PINHEIRO,3
6455,2802403,Gararu,2800308,Aracaju,1
1128,1703057,BANDEIRANTES DO TOCANTINS,1705508,COLINAS DO TOCANTINS,1
1671,2102200,Buriti,2103208,Chapadinha,3
5086,2511103,PEDRA LAVRADA,2511400,Picuí,2
15804,4110201,INÁCIO MARTINS,4119905,Ponta Grossa,1
10836,3150208,PIEDADE DE PONTE NOVA,3154903,RIO CASCA,1
6485,2806206,SALGADO,2800308,Aracaju,1
7144,2918357,JOÃO DOURADO,2910800,Feira de Santana,1
3690,2303006,Caridade,2307700,Maranguape,1
17524,4320552,SERTÃO SANTANA,4309308,Guaíba,3
3882,2313203,TAMBORIL,2313203,Tamboril,1
1610,2110203,SANTA RITA,2101707,BARREIRINHAS,1
11032,3167004,Serranos,3163706,São Lourenço,1
1209,1721307,TUPIRATINS,1709302,Guaraí,2
19929,5203807,Britânia,5208905,Goiás,3
3947,2414456,TRIUNFO POTIGUAR,2400208,AÇÚ,4
19636,5221080,TERESINA DE GOIÁS,5205307,Cavalcante,1
3979,2401206,ARÊS,2401206,Arês,1
8539,3118007,Congonhas,3105608,Barbacena,1
5669,2603603,CAMUTANGA,2607653,Itambé,1
14009,3500105,Adamantina,3550308,São Paulo,2
16853,4203501,CAMPO ERÊ,4216909,SÃO LOURENÇO DO OESTE,2
2238,2111573,SÃO PEDRO DOS CRENTES,2111300,São Luís,1
11160,3120151,CRISÓLITA,3168606,Teófilo Otoni,3
15416,4111506,IVAIPORÃ,4113700,Londrina,2
1265,1711803,Juarina,1713205,Miracema do Tocantins,1
11584,3202603,ICONHA,3202405,GUARAPARI,2
3655,2306009,IRACEMA,2307650,Maracanaú,1
14467,3554300,TEODORO SAMPAIO,3554300,Teodoro Sampaio,3
7820,2900801,ALCOBAÇA,2925501,Prado,1
2280,2109759,SANTA FILOMENA DO MARANHÃO,2112308,Tuntum,1
20204,5204102,CACHOEIRA ALTA,5218508,QUIRINÓPOLIS,2
10534,3143104,Monte Carmelo,3148103,Patrocínio,1
2467,2209203,SANTA FILOMENA,2202901,CORRENTE,3
17235,4316204,RONDINHA,4304705,CARAZINHO,4
5545,2603801,Capoeiras,2606002,Garanhuns,5
1033,1600535,PORTO GRANDE,1600535,Porto Grande,2
14142,3527405,Lucélia,3550308,São Paulo,1
6022,2603405,CALUMBI,2613909,SERRA TALHADA,5
4340,2413557,SERRINHA DOS PINTOS,2408102,Natal,1
18484,4311601,LIBERATO SALZANO,4320107,Sarandi,1
7443,2903409,Belmonte,2914802,Itabuna,1
15011,4119400,Piraí do Sul,4106902,Curitiba,1
2428,2201988,BREJO DO PIAUÍ,2202307,Canto do Buriti,2
18991,5107156,RESERVA DO CABAÇAL,5101258,Araputanga,1
10395,3161205,SÃO FRANCISCO DE PAULA,3145604,Oliveira,3
7563,2916708,ITAQUARA,2917607,Jaguaquara,2
5720,2615508,Tracunhaém,2609501,Nazaré da Mata,3
15690,4124608,SÃO CARLOS DO IVAÍ,4118006,Paraíso do Norte,2
19726,5200803,Alvorada do Norte,5208707,Goiânia,1
18538,4318424,SÃO JOÃO DA URTIGA,4320909,TAPEJARA,1
20092,5213053,MIMOSO DE GOIÁS,5212501,Luziânia,3
12807,3549201,SÃO JOÃO DAS DUAS PONTES,3515202,Estrela D´Oeste,1
204,1200328,Jordão,1200302,Feijó,1
14241,3549607,SÃO JOSÉ DO BARREIRO,3550308,São Paulo,1
9766,3109709,CACHOEIRA DE MINAS,3132404,ITAJUBÁ,1
10787,3147303,PARAISÓPOLIS,3152501,Pouso Alegre,2
2653,2202455,CAPITÃO GERVÁSIO OLIVEIRA,2207009,OEIRAS,1
2929,2202455,CAPITÃO GERVÁSIO OLIVEIRA,2211001,Teresina,1
12485,3507753,BREJO ALEGRE,3506508,BIRIGUI,4
4665,2512309,Princesa Isabel,2504009,Campina Grande,1
13721,3545803,SANTA BÁRBARA D'OESTE,3545803,Santa Bárbara d´Oeste,3
2876,2210805,SIMPLÍCIO MENDES,2210805,Simplício Mendes,1
15239,4124004,Santana do Itararé,4109708,Ibaiti,1
7668,2930204,SENTO SÉ,2918407,JUAZEIRO,6
18291,4308656,GARRUCHOS,4317400,SANTIAGO,1
16900,4217154,SÃO MIGUEL DA BOA VISTA,4217204,São Miguel do Oeste,3
13816,3500303,Aguaí,3549102,São João da Boa Vista,5
5399,2611507,QUIPAPÁ,2603702,Canhotinho,1
2764,2209104,Santa Cruz do Piauí,2208007,Picos,2
10837,3154903,RIO CASCA,3154903,Rio Casca,2
11951,3305802,TERESÓPOLIS,3303906,Petrópolis,2
10517,3148103,PATROCÍNIO,3148004,Patos de Minas,2
5849,2604007,Carpina,2611606,Recife,4
12400,3500550,ÁGUAS DE SANTA BÁRBARA,3506003,Bauru,1
6680,2910503,ENTRE RIOS,2900702,Alagoinhas,4
3166,2311207,POTENGI,2301307,Araripe,1
9417,3132206,ITAGUARA,3122306,Divinópolis,1
15518,4103008,BOA ESPERANÇA,4115200,Maringá,1
6465,2803609,Laranjeiras,2800308,Aracaju,6
10688,3128204,Guaraciaba,3152105,Ponte Nova,7
18934,5007695,São Gabriel do Oeste,5007406,Rio Verde de Mato Grosso,1
19582,5201603,ARAÇU,5201603,Araçu,1
19160,5106109,NOSSA SENHORA DO LIVRAMENTO,5103403,Cuiabá,3
11803,3305505,SAQUAREMA,3300704,CABO FRIO,3
16867,4215752,SÃO BERNARDINO,4216909,São Lourenço do Oeste,2
9069,3120201,CRISTAIS,3111200,Campo Belo,4
4800,2511004,PEDRA BRANCA,2507002,Itaporanga,4
4498,2408953,RIO DO FOGO,2414407,Touros,1
13669,3520103,IGARAPAVA,3543402,Ribeirão Preto,1
2824,2201556,BELA VISTA DO PIAUÍ,2210003,São João do Piauí,1
4344,2414159,TENENTE LAURENTINO CRUZ,2408102,Natal,1
7392,2914406,Iraquara,2914604,Irecê,2
1667,2100808,Anapurus,2103208,Chapadinha,4
18005,4306601,Dom Pedrito,4314902,Porto Alegre,1
17932,4300851,ARAMBARÉ,4314407,Pelotas,1
5395,2612000,SAIRÉ,2603504,Camocim de São Félix,1
2307,2112803,VIANA,2112803,VIANA,3
19393,5103056,CLÁUDIA,5107909,Sinop,6
9068,3112000,CANDEIAS,3111200,CAMPO BELO,2
14178,3535606,Paraibuna,3550308,São Paulo,1
6841,2929008,SÃO FÉLIX,2904902,CACHOEIRA,3
17395,4303806,CAMPINAS DO SUL,4307005,Erechim,6
12591,3514908,ELIAS FAUSTO,3509502,Campinas,1
2140,2105153,IGARAPÉ DO MEIO,2111300,São Luís,2
439,1303908,SÃO PAULO DE OLIVENÇA,1304062,Tabatinga,4
1561,2108702,PIO XII,2101202,BACABAL,4
7660,2925931,QUIXABEIRA,2918407,Juazeiro,1
1700,2106631,MATÕES DO NORTE,2103604,Coroatá,1
4723,2510105,NOVA FLORESTA,2505105,Cuité,2
11875,3306156,VARRE-SAI,3302205,ITAPERUNA,5
3350,2302602,Camocim,2304400,Fortaleza,1
11192,3146305,PADRE PARAÍSO,3168606,Teófilo Otoni,3
16874,4202578,BOM JESUS DO OESTE,4217204,São Miguel do Oeste,1
7799,2930766,Sítio do Quinto,2924009,Paulo Afonso,3
9609,3168408,Tarumirim,3127701,Governador Valadares,4
494,1400605,SÃO LUIZ,1400472,Rorainópolis,1
13641,3551801,SETE BARRAS,3542602,REGISTRO,6
150,1200203,Cruzeiro do Sul,1100205,Porto Velho,1
1981,2103158,Centro do Guilherme,2109908,Santa Inês,2
2122,2104057,Estreito,2111300,São Luís,2
15635,4121257,RAMILÂNDIA,4115804,MEDIANEIRA,3
13146,3500204,Adolfo,3527108,Lins,1
17814,4320206,SEBERI,4313706,Palmeiras das Missões,1
1133,1708304,GOIANORTE,1705508,COLINAS DO TOCANTINS,1
5952,2616407,Vitória de Santo Antão,2611606,Recife,6
2983,2205359,JOÃO COSTA,2211001,Teresina,1
