id,codorigem,munorigem,coddest,mundest,VAR01
12816,3528205,Macedônia,3515509,Fernandópolis,5
9106,3113305,CARANGOLA,3113305,CARANGOLA,3
11915,3301504,CORDEIRO,3303401,Nova Friburgo,5
15238,4119202,PINHALÃO,4109708,IBAITI,4
753,1502939,DOM ELISEU,1502939,Dom Eliseu,1
19426,5103700,FELIZ NATAL,5107925,SORRISO,1
13704,3554409,TERRA ROXA,3543402,Ribeirão Preto,1
16898,4216255,SÃO JOÃO DO OESTE,4217204,SÃO MIGUEL DO OESTE,5
11223,3168705,TIMÓTEO,3168705,Timóteo,2
15000,4117909,Palotina,4106902,Curitiba,1
3513,2305209,Hidrolândia,2305803,Ipu,1
10614,3105301,BANDEIRA DO SUL,3151800,POÇOS DE CALDAS,5
12419,3507902,Brotas,3506003,Bauru,1
4870,2506004,Esperança,2507507,João Pessoa,2
7364,2920106,MAIRI,2914000,IPIRÁ,1
17275,4303608,CAMBARÁ DO SUL,4305108,Caxias do Sul,2
19157,5105622,Mirassol d'Oeste,5103403,Cuiabá,5
5732,2606309,GRANITO,2609907,Ouricuri,3
20419,5220009,SÃO JOÃO D'ALIANÇA,5300108,Brasília,2
8911,3100500,AÇUCENA,3106309,Belo Oriente,2
12452,3536703,PEDERNEIRAS,3506003,BAURU,5
9594,3161056,São Félix de Minas,3127701,Governador Valadares,5
13845,3531902,Morro Agudo,3549409,São Joaquim da Barra,2
11699,3200904,Barra de São Francisco,3205309,Vitória,2
10988,3130655,INDAIABIRA,3162708,São João do Paraíso,1
17306,4318614,SÃO JOSÉ DO SUL,4305108,Caxias do Sul,1
6233,2704906,MAR VERMELHO,2704302,Maceió,2
16669,4215406,SALTO VELOSO,4209300,Lages,1
8802,3151503,Piumhi,3106200,Belo Horizonte,2
10936,3164209,SÃO ROMÃO,3161106,São Francisco,1
12500,3503109,ARANDU,3507506,Botucatu,1
812,1508084,TUCUMÃ,1504208,Marabá,1
10895,3157203,SANTA BÁRBARA,3157203,Santa Bárbara,2
19532,5217401,PIRES DO RIO,5201108,Anápolis,2
9071,3158805,Santana do Jacaré,3111200,Campo Belo,4
10317,3104601,ASTOLFO DUTRA,3143906,Muriaé,1
7778,2900207,ABARÉ,2924009,Paulo Afonso,5
1999,2109908,Santa Inês,2109908,Santa Inês,5
349,1300508,Barreirinha,1302603,Manaus,3
17499,4311908,MARCELINO RAMOS,4308706,Gaurama,1
5595,2606705,IBIRAJUBA,2606705,Ibirajuba,1
18848,5006259,NOVO HORIZONTE DO SUL,5003702,Dourados,2
4954,2514602,SÃO JOSÉ DO BONFIM,2507507,João Pessoa,1
363,1301506,Envira,1302603,Manaus,3
15320,4124004,SANTANA DO ITARARÉ,4111803,Jacarezinho,1
10152,3140704,MATEUS LEME,3140704,Mateus Leme,2
9788,3126802,FREI GASPAR,3132701,Itambacuri,1
6814,2912509,Ibipitanga,2904605,Brumado,1
3601,2308401,Missão Velha,2307304,Juazeiro do Norte,5
7524,2924900,PLANALTINO,2916906,Itiruçu,1
17116,4314068,PASSA SETE,4303004,Cachoeira do Sul,4
14892,4100301,AGUDOS DO SUL,4106902,Curitiba,3
19943,5213905,Mossâmedes,5208905,Goiás,3
20354,1302603,Manaus,5300108,Brasília,5
14055,3509957,CANAS,3550308,São Paulo,1
13411,3534203,ORINDIÚVA,3536604,Paulo de Faria,1
4568,2502003,BELÉM DO BREJO DO CRUZ,2502805,Brejo do Cruz,1
951,1504950,Nova Esperança do Piriá,1507607,São Miguel do Guamá,1
17294,4312617,MUITOS CAPÕES,4305108,Caxias do Sul,2
6478,2805505,Poço Verde,2800308,Aracaju,2
5650,2611903,RIO FORMOSO,2607208,Ipojuca,1
18454,4302352,BOM PRINCÍPIO,4319505,São Sebastião do Caí,3
2120,2103901,DUQUE BACELAR,2111300,São Luís,1
7758,2909604,CRISÓPOLIS,2923100,Olindina,1
13815,3553302,TAMBAÚ,3548906,São Carlos,2
7950,2916104,Itaparica,2927408,Salvador,4
12662,3548104,SANTO ANTÔNIO DO JARDIM,3509502,Campinas,2
20189,5203962,BURITINÓPOLIS,5218300,POSSE,3
14701,4124400,SANTO ANTÔNIO DO SUDOESTE,4104501,CAPANEMA,1
598,1504505,Melgaço,1501402,Belém,4
15325,4128500,WENCESLAU BRAZ,4111803,Jacarezinho,1
13680,3531902,MORRO AGUDO,3543402,Ribeirão Preto,3
14100,3518800,Guarulhos,3550308,São Paulo,6
4266,2405009,JAÇANÃ,2408102,Natal,2
13308,3535002,PALESTINA,3533007,NOVA GRANADA,1
3818,2302057,BARROQUINHA,2312908,Sobral,3
12552,3546256,Santa Cruz da Esperança,3509403,Cajuru,2
2019,2108405,PERI MIRIM,2110500,São Bento,1
5861,2605301,Exu,2611606,Recife,1
4638,2506509,Gurjão,2504009,Campina Grande,3
17152,4313201,Nova Petrópolis,4304408,Canela,2
12914,3503000,ARAMINA,3520103,Igarapava,1
2409,2202026,BURITI DOS MONTES,2202208,Campo Maior,3
17923,4322350,UNIÃO DA SERRA,4314100,Passo Fundo,2
2928,2202406,Capitão de Campos,2211001,Teresina,2
2455,2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,2202802,Conceição do Canindé,1
3204,2302602,CAMOCIM,2302602,Camocim,3
7216,2911303,GENTIO DO OURO,2911303,Gentio do Ouro,1
449,1301951,Itamarati,1304203,Tefé,2
9627,3112307,Capelinha,3128006,Guanhães,1
983,1507102,SÃO CAETANO DE ODIVELAS,1508209,Vigia,2
20270,5214408,Nazário,5220108,São Luís de Montes Belos,1
17941,4306056,CRISTAL,4314407,Pelotas,2
6797,2930907,Tabocas do Brejo Velho,2903904,Bom Jesus da Lapa,1
11439,3156304,RODEIRO,3171303,Viçosa,1
2683,2205953,MARCOLÂNDIA,2207207,Padre Marcos,1
8966,3135308,Japaraíba,3107406,Bom Despacho,1
2001,2110039,Santa Luzia do Paruá,2109908,Santa Inês,2
13354,3544707,SAGRES,3534609,Osvaldo Cruz,2
11351,3154457,RIACHINHO,3170404,UNAÍ,3
11292,3127107,Frutal,3170107,Uberaba,5
3203,2302057,BARROQUINHA,2302602,Camocim,2
18363,4308656,GARRUCHOS,4317707,Santo Antônio das Missões,1
17966,4300851,ARAMBARÉ,4314902,Porto Alegre,1
1569,2112605,URBANO SANTOS,2101202,Bacabal,1
20290,5220603,SILVÂNIA,5220603,Silvânia,2
7730,2922052,MULUNGU DO MORRO,2921708,MORRO DO CHAPÉU,2
11113,3156700,SABARÁ,3167202,Sete Lagoas,1
4759,2511806,Pirpirituba,2506301,Guarabira,5
19915,5221700,URUANA,5208707,Goiânia,2
10579,3152303,PORTO FIRME,3150802,Piranga,1
13473,3515152,ENGENHEIRO COELHO,3538709,Piracicaba,1
11949,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,3303906,Petrópolis,5
17841,4304705,Carazinho,4314100,Passo Fundo,2
6278,2704500,MARAGOGI,2704500,Maragogi,1
2205,2109452,RAPOSA,2111300,São Luís,5
14463,3555406,Ubatuba,3554102,Taubaté,2
427,1300409,Barcelos,1303809,São Gabriel da Cachoeira,1
20219,5204102,Cachoeira Alta,5218805,Rio Verde,2
18630,4322202,TUPANCIRETÃ,4322202,Tupanciretã,2
5824,2600906,Amaraji,2611606,Recife,2
29,1101484,SÃO FELIPE D'OESTE,1100049,CACOAL,2
1777,2101608,Barra do Corda,2105302,Imperatriz,1
6107,2700904,BELO MONTE,2700300,Arapiraca,5
4018,2407500,MAXARANGUAPE,2402600,Ceará-Mirim,2
14941,4106506,Coronel Vivida,4106902,Curitiba,1
5495,2616407,Vitória de Santo Antão,2604106,Caruaru,1
4011,2401305,AUGUSTO SEVERO,2402303,Caraúbas,1
1788,2104107,FORTALEZA DOS NOGUEIRAS,2105302,Imperatriz,2
10728,3167608,SIMONÉSIA,3152105,Ponte Nova,1
14512,3556206,VALINHOS,3556206,VALINHOS,3
5129,2501302,AROEIRAS,2512507,Queimadas,1
17593,4311007,JAGUARÃO,4311007,Jaguarão,3
13663,3514601,DUMONT,3543402,Ribeirão Preto,4
17409,4309126,GRAMADO DOS LOUREIROS,4307005,ERECHIM,1
4379,2403202,Doutor Severiano,2409407,Pau dos Ferros,4
684,1505403,OURÉM,1502202,Capanema,4
7915,2910206,DOM MACEDO COSTA,2927408,Salvador,2
1231,1715754,Palmeirópolis,1709500,Gurupi,5
10859,3145703,OLIVEIRA FORTES,3155801,RIO POMBA,1
11009,3139805,MAR DE ESPANHA,3162906,São João Nepomuceno,1
10145,3116209,CHIADOR,3139805,Mar de Espanha,1
19141,5104500,INDIAVAÍ,5103403,Cuiabá,1
8107,2902302,ARATUÍPE,2928703,SANTO ANTÔNIO DE JESUS,3
7643,2914604,Irecê,2918407,Juazeiro,1
18111,4321204,Taquara,4314902,Porto Alegre,3
6401,2701407,CAMPO ALEGRE,2708600,SÃO MIGUEL DOS CAMPOS,1
13645,3554755,TRABIJU,3542909,Ribeirão Bonito,1
12649,3539301,Pirassununga,3509502,Campinas,1
5467,2611804,Ribeirão,2604106,Caruaru,1
15756,4128609,VERÊ,4118501,PATO BRANCO,1
18244,4320651,SILVEIRA MARTINS,4316907,Santa Maria,7
11176,3135803,JEQUITINHONHA,3168606,Teófilo Otoni,3
11123,3169356,TRÊS MARIAS,3167202,Sete Lagoas,1
1885,2102507,CAJARI,2108306,Penalva,1
19914,5221601,Uruaçu,5208707,Goiânia,4
976,1505064,Novo Repartimento,1508100,Tucuruí,5
3265,2313203,TAMBORIL,2304103,Crateús,5
3297,2307403,JUCÁS,2304202,Crato,1
600,1504703,Moju,1501402,Belém,3
17782,4306072,CRISTAL DO SUL,4313706,Palmeiras das Missões,1
19460,5200100,ABADIÂNIA,5200100,Abadiânia,1
17534,4315206,PUTINGA,4309407,GUAPORÉ,1
17338,4304002,CAMPO NOVO,4305900,Coronel Bicaco,1
9541,3119401,Coronel Fabriciano,3127701,Governador Valadares,1
9797,3133105,ITANHANDU,3133105,Itanhandu,1
5059,2514305,SÃO JOSÉ DE CAIANA,2510808,Patos,2
14667,4107504,Engenheiro Beltrão,4104303,Campo Mourão,5
7821,2925501,PRADO,2925501,Prado,2
13749,3547601,SANTA ROSA DE VITERBO,3547601,Santa Rosa do Viterbo,1
12948,3502705,APIAÍ,3522406,ITAPEVA,5
6457,2802700,ILHA DAS FLORES,2800308,Aracaju,2
2520,2202117,CAMPO ALEGRE DO FIDALGO,2203909,Floriano,1
11067,3167103,SERRO,3167103,SERRO,3
9796,3133006,ITAMONTE,3133006,Itamonte,1
8509,3159704,Santa Rosa da Serra,3104007,Araxá,1
6801,2900504,Érico Cardoso,2904605,Brumado,2
10986,3166204,SENHORA DOS REMÉDIOS,3162500,São João del Rei,1
1311,1717503,PIUM,1716109,PARAÍSO DO TOCANTINS,3
5308,2600708,ALIANÇA,2600708,Aliança,1
13708,3512704,CORUMBATAÍ,3543907,RIO CLARO,5
7868,2902302,ARATUÍPE,2927408,Salvador,2
4459,2409100,PASSA E FICA,2411502,Santo Antônio,1
2586,2210607,SÃO RAIMUNDO NONATO,2203909,Floriano,2
17486,4320206,SEBERI,4308508,FREDERICO WESTPHALEN,4
2130,2104552,GOVERNADOR EDISON LOBÃO,2111300,São Luís,1
594,1504307,Maracanã,1501402,Belém,1
5419,2601201,Arcoverde,2604106,Caruaru,2
15733,4124202,SANTO ANTÔNIO DO CAIUÁ,4118402,Paranavaí,5
11104,3146909,PAPAGAIOS,3167202,Sete Lagoas,2
16172,4215687,SANTA TEREZINHA DO PROGRESSO,4203501,Campo Erê,1
16969,4204251,COCAL DO SUL,4219002,Urussanga,2
11516,3204302,PRESIDENTE KENNEDY,3201209,Cachoeiro de Itapemirim,4
16044,4128625,ALTO PARAÍSO,4128807,Xambrê,1
10631,3128709,Guaxupé,3151800,Poços de Caldas,3
17238,4316451,SALTO DO JACUÍ,4304705,Carazinho,1
17674,4308854,GENTIL,4311809,Maraú,2
3465,2304905,GROAÍRAS,2304905,Groaíras,1
13984,3532306,NATIVIDADE DA SERRA,3549904,São José dos Campos,1
11012,3162906,SÃO JOÃO NEPOMUCENO,3162906,São João Nepomuceno,2
14743,4110607,Iporã,4104808,Cascavel,1
15915,4123105,SANTA AMÉLIA,4124103,SANTO ANTÔNIO DA PLATINA,1
13953,3555208,TURIÚBA,3549805,São José do Rio Preto,1
16037,4122909,Salto do Itararé,4128500,Wenceslau Braz,1
15849,4113809,Lupionópolis,4120002,Porecatu,1
6060,2607109,INGAZEIRA,2614600,Tabira,1
16920,4206751,IBIAM,4217907,Tangará,1
10230,3118809,Coração de Jesus,3143302,Montes Claros,6
17349,4305702,CONDOR,4306106,CRUZ ALTA,2
2499,2110906,São Francisco do Maranhão,2203909,Floriano,1
2243,2111722,SATUBINHA,2111300,São Luís,1
3804,2312304,SÃO BENEDITO,2312304,São Benedito,2
15360,4117800,Palmital,4113304,Laranjeiras do Sul,2
14571,4115507,MARUMBI,4101408,APUCARANA,4
4720,2505105,CUITÉ,2505105,Cuité,2
18202,4320263,Segredo,4316808,Santa Cruz do Sul,1
15686,4115903,MIRADOR,4118006,Paraíso do Norte,2
10809,3169059,TOCOS DO MOJI,3152501,POUSO ALEGRE,6
16159,4210050,Macieira,4203006,Caçador,5
127,1100601,CACAULÂNDIA,1100205,Porto Velho,2
4567,2512788,RIACHO DE SANTO ANTÔNIO,2502508,Boqueirão,1
17046,4311155,JÓIA,4301503,Augusto Pestana,1
5277,2508505,LIVRAMENTO,2516706,Teixeira,1
10092,3112901,Caputira,3139409,Manhuaçu,5
18526,4300059,ÁGUA SANTA,4320909,Tapejara,2
10528,3100104,Abadia dos Dourados,3148103,Patrocínio,2
5131,2501708,BARRA DE SÃO MIGUEL,2512507,Queimadas,1
12288,3515608,FERNANDO PRESTES,3503208,Araraquara,2
14254,3550902,São Simão,3550308,São Paulo,1
9835,3152808,Prata,3134202,Ituiutaba,1
12296,3529302,Matão,3503208,Araraquara,5
12694,3525201,Jarinu,3509601,Campo Limpo Paulista,1
5721,2616308,Vicência,2609501,Nazaré da Mata,2
7851,2926509,Ribeira do Amparo,2926608,Ribeira do Pombal,2
15765,4119152,PINHAIS,4119152,PINHAIS,4
16744,4216008,SÃO CARLOS,4212106,PALMITOS,1
19292,5102603,CAMPINÁPOLIS,5106257,Nova Xavantina,2
16773,4200200,Agrolândia,4214805,Rio do Sul,5
10287,3152204,PORTEIRINHA,3143302,Montes Claros,2
6553,2804607,NOSSA SENHORA DAS DORES,2802908,Itabaiana,2
1770,2107100,MORROS,2105104,Icatu,1
17418,4312708,NONOAI,4307005,ERECHIM,1
12884,3544301,ROSEIRA,3518404,Guaratinguetá,3
3462,2304707,GRANJA,2304707,Granja,1
18657,4322608,VENÂNCIO AIRES,4322608,Venâncio Aires,2
18829,5003702,DOURADOS,5003702,Dourados,9
19473,5203962,BURITINÓPOLIS,5200803,Alvorada do Norte,1
3758,2311306,QUIXADÁ,2311306,QUIXADÁ,6
1365,1702000,Araguaçu,1721000,Palmas,2
1751,2104099,FORMOSA DA SERRA NEGRA,2104800,Grajaú,3
13448,3537206,PEDRO DE TOLEDO,3537602,Peruíbe,1
16261,4211454,Nova Itaberaba,4204202,Chapecó,7
18800,5005202,Ladário,5003207,Corumbá,6
11174,3135076,JAMPRUCA,3168606,Teófilo Otoni,2
13277,3539004,PIRANGI,3531308,Monte Alto,1
19088,5100359,Alto Boa Vista,5103353,Confresa,1
3827,2304103,Crateús,2312908,Sobral,3
6079,2615409,TORITAMA,2615409,Toritama,1
3173,2301901,BARBALHA,2301901,Barbalha,2
13283,3532603,NHANDEARA,3531407,MONTE APRAZÍVEL,1
12077,3304805,SÃO FIDÉLIS,3304805,São Fidélis,2
16334,4205191,ERMO,4204608,Criciúma,2
6722,2917201,ITUAÇU,2902807,Barra da Estiva,1
10061,3158805,SANTANA DO JACARÉ,3138203,Lavras,1
2223,2110658,SÃO DOMINGOS DO AZEITÃO,2111300,São Luís,1
12810,3553005,TAGUAÍ,3515400,Fartura,1
1028,1600204,Calçoene,1600501,Oiapoque,2
19847,5214002,MOZARLÂNDIA,5208707,Goiânia,3
18277,4318499,SÃO JOSÉ DO INHACORÁ,4317202,SANTA ROSA,4
8367,3140506,MARTINHO CAMPOS,3100203,ABAETÉ,1
5488,2615409,Toritama,2604106,Caruaru,6
10751,3110301,CALDAS,3152501,Pouso Alegre,1
11933,3305802,Teresópolis,3303500,Nova Iguaçu,1
101,1100049,Cacoal,1100205,Porto Velho,5
1035,1600600,SANTANA,1600600,Santana,3
10729,3168051,TAPARUBA,3152105,Ponte Nova,1
14250,3550407,São Pedro,3550308,São Paulo,1
547,1302603,Manaus,1501402,Belém,1
16517,4211058,Monte Carlo,4205506,Fraiburgo,3
14344,3547601,SANTA ROSA DE VITERBO,3550902,São Simão,1
1898,2102507,Cajari,2108603,Pinheiro,1
16114,4210605,MASSARANDUBA,4202404,Blumenau,1
18529,4307559,ESTAÇÃO,4320909,TAPEJARA,1
1022,1600535,Porto Grande,1600303,Macapá,7
9046,3110509,CAMANDUCAIA,3110608,Cambuí,2
13451,3537909,Pilar do Sul,3537800,Piedade,2
2948,2203255,CURRALINHOS,2211001,Teresina,6
18691,4321352,TAVARES,4323002,VIAMÃO,3
653,1500909,AUGUSTO CORRÊA,1501709,Bragança,2
20244,5213004,MAURILÂNDIA,5219308,Santa Helena de Goiás,2
810,1507508,São João do Araguaia,1504208,Marabá,6
7963,2918100,Jeremoabo,2927408,Salvador,2
12829,3513207,Cristais Paulista,3516200,Franca,7
6192,2704203,LIMOEIRO DE ANADIA,2704203,Limoeiro de Anadia,2
12018,3303906,Petrópolis,3304557,Rio de Janeiro,4
5706,2612109,Salgadinho,2608909,Limoeiro,3
17085,4322806,VERANÓPOLIS,4302105,Bento Gonçalves,2
3157,2301000,AQUIRAZ,2301000,Aquiraz,1
5550,2606507,Iati,2606002,Garanhuns,6
13540,3501301,ÁLVARES MACHADO,3541406,Presidente Prudente,7
15927,4124707,SÃO JERÔNIMO DA SERRA,4124707,São Jerônimo da Serra,1
14855,4118303,PARANAPOEMA,4105904,Colorado,2
3580,2301307,ARARIPE,2307304,Juazeiro do Norte,2
14745,4111209,ITAPEJARA D'OESTE,4104808,Cascavel,1
7474,2922706,NOVA CANAÃ,2914802,Itabuna,2
19858,5215306,Orizona,5208707,Goiânia,3
5524,2614204,SIRINHAÉM,2605202,ESCADA,1
20245,5218052,PORTEIRÃO,5219308,Santa Helena de Goiás,1
18533,4310462,IPIRANGA DO SUL,4320909,TAPEJARA,1
12861,3549250,SÃO JOÃO DE IRACEMA,3516903,General Salgado,2
20158,5212303,LEOPOLDO DE BULHÕES,5217401,PIRES DO RIO,1
14305,3525300,Jaú,3550326,São Paulo,1
4989,2509057,Marcação,2508901,Mamanguape,1
12441,3526803,LENÇÓIS PAULISTA,3506003,Bauru,5
2968,2204402,Gilbués,2211001,Teresina,2
10939,3119005,CORDISLÂNDIA,3162005,São Gonçalo do Sapucaí,2
19751,5203906,BURITI ALEGRE,5208707,Goiânia,2
35,1100064,COLORADO DO OESTE,1100064,Colorado do Oeste,3
13970,3509700,CAMPOS DO JORDÃO,3549904,São José dos Campos,2
3814,2300200,Acaraú,2312908,Sobral,4
19769,5205406,CERES,5208707,Goiânia,3
18623,4321477,TIRADENTES DO SUL,4321907,TRÊS PASSOS,5
1681,2110237,Santana do Maranhão,2103208,Chapadinha,2
11684,3205069,VENDA NOVA DO IMIGRANTE,3205069,Venda Nova do Imigrante,2
14733,4107546,ESPIGÃO ALTO DO IGUAÇU,4104808,Cascavel,2
2565,2207959,NOVA SANTA RITA,2203909,Floriano,1
10472,3150604,PIRACEMA,3147709,Passa Tempo,1
5471,2612471,SANTA CRUZ DA BAIXA VERDE,2604106,Caruaru,1
837,1507979,Terra Santa,1505304,Oriximiná,1
14355,3551603,SERRA NEGRA,3551603,Serra Negra,1
11041,3109501,CABO VERDE,3164704,São Sebastião do Paraíso,1
7773,2931053,TANQUE NOVO,2923605,Paramirim,1
18344,4317806,SANTO AUGUSTO,4317509,Santo Ângelo,1
7622,2924207,PEDRO ALEXANDRE,2918100,Jeremoabo,2
15665,4125902,SÃO PEDRO DO PARANÁ,4117107,NOVA LONDRINA,1
18700,5000609,Amambaí,5000609,Amambaí,3
3270,2300606,ALTANEIRA,2304202,Crato,4
9403,3114501,CARMÓPOLIS DE MINAS,3122306,Divinópolis,1
12603,3522406,Itapeva,3509502,Campinas,1
13516,3546306,Santa Cruz das Palmeiras,3539301,Pirassununga,3
6005,2601300,BARRA DE GUABIRABA,2613305,São Joaquim do Monte,1
3537,2313757,UMIRIM,2306306,ITAPAGÉ,2
3263,2311264,Quiterianópolis,2304103,Crateús,3
13994,3548609,SÃO BENTO DO SAPUCAÍ,3549904,São José dos Campos,1
7894,2907103,Carinhanha,2927408,Salvador,1
18046,4312708,Nonoai,4314902,Porto Alegre,1
7202,2932408,UIBAÍ,2910800,Feira de Santana,1
10892,3168002,TAIOBEIRAS,3157005,SALINAS,1
9090,3141801,MINAS NOVAS,3112307,CAPELINHA,1
1373,1702901,AXIXÁ DO TOCANTINS,1721000,Palmas,1
1580,2104107,FORTALEZA DOS NOGUEIRAS,2101400,Balsas,4
12074,3304706,SANTO ANTÔNIO DE PÁDUA,3304706,SANTO ANTÔNIO DE PÁDUA,4
12507,3514106,DOIS CÓRREGOS,3507506,Botucatu,1
2332,2200301,ALTO LONGÁ,2200301,Alto Longá,1
9773,3132404,Itajubá,3132404,Itajubá,5
16515,4205555,Frei Rogério,4205506,Fraiburgo,1
13770,3521200,IPORANGA,3548500,Santos,1
11092,3131000,INHAÚMA,3167202,SETE LAGOAS,7
4102,2414704,Várzea,2404200,Goianinha,1
4622,2503902,CAMALAÚ,2504009,Campina Grande,2
16837,4201208,Antônio Carlos,4216602,São José,1
14496,3544707,SAGRES,3555000,Tupã,1
19451,5107701,ROSÁRIO OESTE,5108402,VÁRZEA GRANDE,1
9593,3160959,SÃO DOMINGOS DAS DORES,3127701,Governador Valadares,1
12445,3528007,MACATUBA,3506003,Bauru,3
6028,2606606,Ibimirim,2613909,Serra Talhada,1
8001,2924009,Paulo Afonso,2927408,Salvador,4
12192,3517802,Guaraçaí,3502101,Andradina,5
15300,4101101,ANDIRÁ,4111803,JACAREZINHO,3
18555,4315750,Riozinho,4321204,Taquara,5
8200,2919108,LAMARÃO,2930501,SERRINHA,3
5207,2516003,SOLÂNEA,2516003,Solânea,2
2919,2202083,CAJUEIRO DA PRAIA,2211001,Teresina,1
13083,3529807,MINEIROS DO TIETÊ,3525300,Jaú,5
9736,3160959,SÃO DOMINGOS DAS DORES,3131307,Ipatinga,1
19434,5108006,TAPURAH,5107925,SORRISO,1
13490,3554508,Tietê,3538709,Piracicaba,2
1277,1718881,SANTA MARIA DO TOCANTINS,1713205,Miracema do Tocantins,3
14680,4118808,Peabiru,4104303,Campo Mourão,5
1278,1721109,TOCANTÍNIA,1713205,MIRACEMA DO TOCANTINS,4
3105,2201150,Baixa Grande do Ribeiro,2211209,Uruçuí,1
19528,5216809,Petrolina de Goiás,5201108,Anápolis,3
19192,5107602,Rondonópolis,5103403,Cuiabá,6
9565,3136553,JOSÉ RAYDAN,3127701,Governador Valadares,3
17953,4318804,SÃO LOURENÇO DO SUL,4314407,Pelotas,5
6696,2929701,SÁTIRO DIAS,2900702,Alagoinhas,5
4015,2403608,EXTREMOZ,2402600,Ceará-Mirim,1
18143,4316907,Santa Maria,4314918,Porto Alegre,1
16120,4213203,POMERODE,4202404,BLUMENAU,5
16269,4212270,PASSOS MAIA,4204202,Chapecó,1
15998,4107256,DOURADINA,4128104,Umuarama,6
5584,2607653,ITAMBÉ,2606200,Goiana,3
9741,3164472,SÃO SEBASTIÃO DO ANTA,3131307,Ipatinga,1
9453,3170602,VARGEM BONITA,3122306,Divinópolis,1
9012,3170909,VARZELÂNDIA,3108602,BRASÍLIA DE MINAS,1
19898,5219902,São Francisco de Goiás,5208707,Goiânia,1
6475,2805109,PEDRINHAS,2800308,Aracaju,1
19750,5203807,BRITÂNIA,5208707,Goiânia,2
7050,2910057,DIAS D'ÁVILA,2910057,Dias D´Ávila,2
2310,2100402,ALTAMIRA DO MARANHÃO,2113009,Vitorino Freire,1
6120,2703106,IGACI,2700300,Arapiraca,2
16046,4200101,ABELARDO LUZ,4200101,Abelardo Luz,1
12930,3515004,EMBU,3522208,ITAPECERICA DA SERRA,1
17165,4313508,Osório,4304606,Canoas,1
6036,2611533,QUIXABA,2613909,Serra Talhada,2
17552,4301503,Augusto Pestana,4310207,Ijuí,5
4342,2413904,Taipu,2408102,Natal,5
3715,2309102,MULUNGU,2309102,Mulungu,1
16335,4205456,FORQUILHINHA,4204608,Criciúma,7
5304,2600401,ÁGUA PRETA,2600401,Água Preta,1
6870,2901908,APORÁ,2905701,Camaçari,1
18304,4301503,AUGUSTO PESTANA,4317509,Santo Ângelo,1
13695,3549706,SÃO JOSÉ DO RIO PARDO,3543402,Ribeirão Preto,1
4138,2407203,MACAU,2407203,Macau,4
1554,2105963,Lagoa Grande do Maranhão,2101202,Bacabal,4
20066,5204409,Caiapônia,5211909,Jataí,3
17498,4308706,GAURAMA,4308706,Gaurama,1
5280,2516508,TAPEROÁ,2516706,Teixeira,1
14112,3522505,Itapevi,3550308,São Paulo,2
12542,3553609,TAPIRATIBA,3508702,Caconde,1
8253,2913457,Igrapiúna,2932903,Valença,3
17162,4309209,Gravataí,4304606,Canoas,2
4063,2408201,NÍSIA FLORESTA,2403251,PARNAMIRIM,2
16534,4207205,Imaruí,4207304,Imbituba,1
18692,4321436,TERRA DE AREIA,4323002,Viamão,1
2917,2202059,CABECEIRAS DO PIAUÍ,2211001,Teresina,2
2882,2200202,Água Branca,2211001,Teresina,5
1101,1703800,BURITI DO TOCANTINS,1702208,ARAGUATINS,3
2071,2101004,Arari,2111300,São Luís,3
12510,3523503,ITATINGA,3507506,BOTUCATU,5
10055,3138708,LUMINÁRIAS,3138203,LAVRAS,6
12382,3524204,JABORANDI,3505500,Barretos,6
7398,2919306,LENÇÓIS,2914604,Irecê,1
9212,3166105,SENHORA DO PORTO,3117504,CONCEIÇÃO DO MATO DENTRO,1
36,1100072,Corumbiara,1100064,Colorado do Oeste,2
1816,2112852,VILA NOVA DOS MARTÍRIOS,2105302,IMPERATRIZ,4
1313,1718899,Santa Rita do Tocantins,1716109,Paraíso do Tocantins,1
10340,3154101,RECREIO,3143906,Muriaé,1
11592,3203130,JOÃO NEIVA,3202504,Ibiraçu,1
5773,2608008,JATAÚBA,2610905,Pesqueira,1
11410,3166907,SERRANIA,3170701,Varginha,1
3040,2208205,Pio IX,2211001,Teresina,2
4833,2502102,BOA VENTURA,2507507,João Pessoa,1
1954,2110708,São Domingos do Maranhão,2109106,Presidente Dutra,4
19486,5204508,Caldas Novas,5201108,Anápolis,1
20252,5200902,Amorinópolis,5220108,São Luís de Montes Belos,1
18489,4316105,RONDA ALTA,4320107,Sarandi,1
6965,2910776,FEIRA DA MATA,2907103,Carinhanha,2
11388,3134301,ITUMIRIM,3170701,Varginha,1
293,1301506,ENVIRA,1301506,Envira,1
3176,2302008,BARRO,2302008,Barro,1
601,1504802,Monte Alegre,1501402,Belém,1
16957,4217006,São Ludgero,4218707,Tubarão,3
9327,3107000,Biquinhas,3120904,Curvelo,1
3810,2310506,PEDRA BRANCA,2312700,Senador Pompeu,1
18389,4302402,BOM RETIRO DO SUL,4318408,SÃO JERÔNIMO,1
2328,2208809,REGENERAÇÃO,2200202,Água Branca,1
1337,1709807,IPUEIRAS,1718204,PORTO NACIONAL,3
3185,2306504,Itapiúna,2302107,Baturité,3
19673,5214101,MUTUNÓPOLIS,5207501,Estrela do Norte,1
4192,2407302,MARCELINO VIEIRA,2408003,Mossoró,1
